user_id,age,number_dependents_clean,last_month_salary_clean
34560,57,0,4321
34559,34,3,4200
34558,54,0,133000
34556,57,0,5400
34555,65,0,6650
34554,61,0,5400
34553,39,0,3083
34552,40,0,5400
34551,34,1,4900
34550,62,0,5400
34549,25,0,4800
34548,35,0,13900
34547,58,0,5400
34546,51,0,5400
34545,60,1,5400
34544,44,2,10107
34543,30,0,5100
34542,63,1,25000
34541,67,0,5000
34540,57,0,8330
34539,53,0,5400
34538,48,0,8000
34537,52,5,17602
34536,45,0,20750
34535,51,0,5416
34534,46,0,5400
34533,25,0,1827
34532,61,1,5400
34531,28,0,5400
34530,33,0,5250
34529,60,2,0
34528,56,0,4000
34527,63,0,5400
34526,66,0,28000
34525,40,3,5400
34524,28,0,5400
34523,33,2,6000
34522,64,0,12499
34521,60,0,7000
34520,45,2,8300
34519,76,0,1750
34518,64,1,5400
34516,37,3,4122
34515,48,0,6900
34514,63,1,13333
34513,62,0,7213
34512,68,1,5696
34511,56,0,4700
34509,38,0,5500
34508,60,0,5583
34507,33,0,4166
34506,54,1,5500
34505,41,0,5400
34504,41,0,5200
34503,62,0,6000
34502,35,0,5800
34501,72,0,5400
34500,62,0,0
34499,26,0,3000
34498,44,0,5708
34497,54,1,3196
34496,73,0,4750
34495,54,0,5400
34494,44,2,12500
34493,53,2,2800
34492,51,0,18624
34491,70,0,12000
34490,72,1,7000
34489,74,0,0
34488,45,6,10162
34487,25,1,5400
34486,36,2,124
34485,69,3,5400
34484,46,0,5400
34483,51,1,4267
34482,45,0,2833
34481,78,0,5000
34480,50,2,10000
34479,46,3,19500
34477,46,1,13500
34476,45,1,7054
34475,48,0,8000
34474,32,1,6245
34473,46,0,8416
34472,58,3,20899
34471,62,0,3800
34470,59,0,5200
34468,39,3,8344
34467,43,0,3916
34466,26,0,500
34465,52,0,7700
34464,79,0,1958
34463,42,2,3177
34462,54,0,3166
34461,30,1,6500
34460,75,0,4822
34459,30,0,5000
34458,22,0,300
34457,31,0,2801
34456,67,0,8500
34455,73,0,6666
34454,65,1,15100
34453,69,0,5400
34452,44,1,6590
34451,42,2,8400
34450,63,0,4000
34449,76,0,5400
34448,53,2,14870
34446,60,0,5333
34445,41,1,3820
34444,38,0,3800
34443,75,0,4900
34442,66,2,8200
34441,52,0,41000
34440,57,2,4800
34439,49,4,2400
34438,78,0,8333
34437,35,4,4135
34436,42,1,3500
34435,63,1,6250
34434,34,0,2477
34433,68,0,2706
34432,39,1,500
34431,48,2,12093
34429,64,0,0
34428,37,0,5400
34427,74,0,5400
34426,41,2,2100
34425,40,0,5833
34424,38,0,9666
34423,42,3,4850
34422,58,2,7750
34421,40,5,3500
34419,30,1,3480
34418,63,1,12750
34417,59,4,9300
34416,51,0,8078
34415,68,0,5400
34413,66,0,2400
34412,63,1,5460
34411,64,1,7310
34410,53,1,25167
34409,60,1,5332
34408,53,1,9567
34407,50,3,3438
34406,42,2,6700
34405,75,0,7000
34404,74,0,2700
34403,40,1,6250
34402,69,0,2009
34401,49,0,49166
34400,72,1,6000
34399,31,0,2083
34398,56,0,5400
34397,56,0,5400
34396,55,0,5400
34395,27,0,3800
34394,63,2,5400
34393,33,1,6700
34392,56,3,16700
34391,64,0,5400
34390,77,0,4568
34389,72,0,5400
34388,29,2,2000
34386,65,0,2500
34385,50,1,7403
34384,78,0,2000
34383,52,0,3500
34382,72,0,3916
34381,51,2,6914
34379,60,0,5400
34378,23,0,929
34377,69,0,5400
34376,46,1,5400
34375,66,0,0
34374,32,0,4197
34373,42,0,5400
34372,69,1,5750
34371,68,0,5400
34370,56,0,5720
34369,30,0,7000
34368,38,2,10000
34367,32,0,5400
34366,34,0,4500
34365,55,1,1600
34364,71,0,19583
34363,77,0,6200
34362,61,1,3911
34361,25,0,764
34360,45,2,8800
34359,52,1,5400
34358,59,0,10166
34357,52,0,4431
34356,53,1,5416
34355,28,0,2000
34354,37,2,5000
34353,54,2,0
34352,59,0,5400
34351,65,1,5250
34350,59,1,15000
34349,52,2,6362
34348,71,3,5400
34347,71,0,5400
34346,58,1,5400
34345,68,1,9000
34344,67,0,7688
34343,31,2,1972
34342,39,1,2556
34341,46,2,9500
34340,53,2,6610
34339,76,0,2413
34338,36,0,5400
34337,43,1,4416
34336,43,1,6600
34335,49,0,6000
34334,54,3,4583
34333,51,2,8750
34332,53,0,7800
34331,72,0,6000
34330,53,1,5400
34329,52,0,9600
34328,38,3,7000
34327,54,2,2787
34326,65,0,5780
34325,58,0,6833
34324,79,1,2885
34323,52,0,3333
34322,78,1,15700
34321,80,0,5400
34319,58,2,8881
34318,43,0,5400
34317,62,0,5400
34316,40,2,15500
34315,55,0,13218
34314,48,0,6250
34313,48,0,9959
34312,48,0,3048
34311,53,0,8731
34310,45,0,6307
34309,72,0,9700
34308,47,4,15350
34307,46,2,9883
34306,60,2,6000
34305,70,1,5400
34303,57,3,7583
34302,61,0,5400
34301,47,1,5400
34300,46,1,2416
34299,34,2,6133
34298,36,2,2000
34297,72,0,3917
34296,43,3,4050
34295,53,0,5382
34294,80,0,6384
34293,29,1,8500
34292,55,0,4442
34291,46,2,2640
34290,40,0,5911
34289,69,1,5400
34287,36,0,6100
34286,27,0,2416
34285,52,0,5400
34284,54,2,8750
34283,52,0,5400
34282,29,0,5400
34281,40,2,5000
34280,36,2,8950
34279,72,0,6000
34278,62,0,5400
34277,61,1,12013
34276,35,0,9800
34275,48,0,6600
34274,69,0,3583
34273,54,0,5400
34272,36,1,7400
34271,60,0,5000
34270,53,0,5290
34269,64,1,11953
34268,35,1,0
34267,63,0,6100
34265,59,1,13600
34264,73,0,5400
34263,54,0,5400
34262,63,0,800
34261,50,1,23000
34260,58,0,5400
34259,45,0,4000
34258,53,2,7450
34257,42,5,5400
34256,73,0,1950
34255,45,0,5400
34254,57,3,5250
34253,63,0,5066
34252,49,2,7000
34250,50,3,5400
34249,31,3,1540
34248,37,0,10416
34247,55,2,7167
34246,48,0,5400
34245,70,0,17403
34244,35,0,5400
34243,48,0,0
34242,45,1,11000
34241,33,2,2811
34240,41,2,8300
34239,63,0,10000
34238,54,0,1922
34237,60,0,5400
34236,56,1,10129
34235,49,2,3521
34234,30,0,2694
34233,53,0,12500
34231,61,0,10500
34230,43,0,8000
34229,46,0,2000
34228,51,1,5130
34227,62,0,2400
34226,56,0,5400
34225,40,3,8000
34224,33,0,2500
34223,67,1,14583
34222,58,1,5400
34221,69,0,7115
34220,49,2,9832
34219,35,1,5400
34218,29,1,3800
34217,79,0,5400
34216,66,2,7000
34215,52,0,2300
34214,30,0,8000
34213,45,2,10000
34212,59,0,14916
34211,80,0,5000
34210,48,2,4600
34209,35,3,5100
34206,70,0,10000
34205,43,1,7600
34204,43,1,12000
34203,71,1,24000
34202,54,0,3429
34201,41,2,5000
34200,36,0,14500
34199,76,0,5400
34198,59,0,12833
34197,33,3,8380
34196,74,0,5400
34195,47,3,17900
34194,49,0,10000
34193,45,0,4000
34192,48,2,5800
34191,65,0,3841
34189,54,1,2000
34188,61,0,5400
34187,61,1,9410
34186,37,0,7052
34185,73,0,6000
34184,27,0,3700
34183,58,0,6083
34182,44,1,5254
34181,41,2,10520
34180,57,0,7000
34179,56,0,7271
34178,50,1,5400
34177,46,1,2800
34176,32,1,3700
34175,66,1,5400
34174,63,1,2937
34173,55,0,7343
34172,51,0,5400
34171,78,0,3334
34170,28,0,3208
34169,68,0,10000
34168,76,0,5400
34167,48,0,12200
34166,53,0,2700
34165,60,0,5400
34164,68,1,4283
34163,56,1,6330
34162,40,2,6420
34161,73,0,6266
34160,80,0,2206
34158,51,2,9300
34157,64,1,12000
34156,49,2,5400
34155,55,2,3500
34154,42,0,5400
34153,74,0,4166
34152,54,0,5269
34151,37,3,3500
34150,63,1,10350
34149,77,0,5000
34148,45,2,0
34147,55,0,5178
34146,61,0,5400
34145,75,1,4500
34144,64,0,15400
34143,63,0,7137
34142,48,2,6333
34140,80,0,5400
34139,57,0,4667
34138,50,1,15000
34137,41,3,5800
34136,70,0,2301
34135,43,2,9690
34134,55,0,5229
34133,24,0,2248
34132,47,0,11250
34131,32,1,5700
34130,43,1,1400
34129,50,0,5400
34128,47,0,5400
34127,41,1,6000
34126,43,4,5400
34125,80,0,2410
34124,38,2,2353
34123,62,0,5400
34122,57,0,5400
34121,29,0,5400
34120,51,2,0
34119,39,0,4200
34118,59,1,7442
34117,59,0,5400
34116,50,0,5400
34115,52,0,3500
34114,51,0,6916
34113,44,4,3678
34111,30,0,4800
34110,67,1,2000
34109,38,0,3500
34108,33,1,5400
34107,51,1,7733
34106,56,2,15416
34105,48,0,2175
34104,47,1,6750
34103,31,0,2500
34102,68,0,7836
34101,29,1,3398
34099,33,0,5200
34098,51,0,4500
34097,35,0,1600
34096,63,0,5339
34095,32,1,2719
34094,60,0,6838
34093,63,0,3840
34092,42,2,3000
34091,51,1,5400
34090,29,0,2300
34089,44,1,5400
34088,31,3,3833
34086,45,2,400
34085,39,0,8333
34084,63,1,5400
34083,47,3,4166
34082,50,2,9700
34081,46,2,3644
34080,56,0,2786
34079,41,0,7200
34078,66,1,6000
34077,29,0,2000
34076,44,1,5916
34075,34,1,5194
34074,51,0,1660
34073,44,1,13375
34072,23,0,5400
34071,60,0,5400
34070,50,0,6899
34069,32,0,5417
34068,65,0,19166
34067,42,1,5400
34066,32,3,1000
34065,51,0,3900
34064,56,2,4300
34063,57,0,5500
34062,69,0,6700
34061,68,1,10000
34060,70,0,1250
34059,43,0,5400
34058,71,0,3680
34057,48,0,0
34056,38,0,1
34055,62,1,5400
34054,46,0,7000
34053,65,0,10000
34052,39,2,6300
34051,55,3,8000
34050,32,1,5167
34049,53,1,12500
34048,54,3,5400
34047,58,0,9424
34046,59,2,4946
34045,45,2,8578
34044,38,2,9083
34043,30,1,5481
34042,48,5,9583
34041,54,0,5400
34040,50,0,5400
34039,66,0,5000
34038,43,0,11330
34037,39,1,11083
34036,64,0,5400
34035,41,2,4000
34034,50,0,5400
34033,44,0,2500
34032,43,0,5400
34031,41,1,6250
34030,40,1,7348
34029,73,0,1000
34028,48,0,5316
34027,26,0,4346
34026,66,0,6666
34025,32,2,4960
34024,53,4,4244
34023,46,0,5400
34022,47,2,9583
34021,60,0,5400
34020,39,0,7333
34019,67,0,2356
34018,38,3,8050
34017,66,0,8013
34016,47,0,5352
34015,45,2,3800
34014,44,0,5400
34013,75,0,5400
34012,61,0,8333
34011,56,0,10832
34010,32,0,8750
34009,59,1,5400
34008,47,2,16666
34007,69,0,2800
34006,59,1,9905
34005,52,1,2500
34003,56,0,1667
34002,47,3,11850
34001,32,1,3500
34000,62,1,8352
33999,76,0,8339
33998,64,0,9600
33997,24,0,820
33996,60,0,0
33995,68,0,6751
33994,52,0,5400
33993,57,0,5400
33992,69,0,4747
33991,64,2,10499
33990,65,1,7010
33989,66,1,11075
33988,62,0,9167
33987,62,0,5400
33986,44,2,6983
33985,62,0,2083
33984,57,0,5213
33983,27,0,5000
33982,39,2,5441
33981,34,4,9583
33980,47,4,3300
33979,65,2,5800
33978,52,0,6000
33977,49,2,5400
33976,42,3,5800
33975,38,1,900
33974,53,0,5000
33973,67,2,8166
33972,47,0,5400
33971,33,3,4200
33970,34,1,2030
33969,72,1,5400
33968,61,0,5830
33967,46,2,8400
33966,43,1,8750
33965,29,0,2126
33964,36,0,5400
33963,41,1,5400
33962,50,0,8166
33961,25,1,1178
33960,57,0,5400
33959,34,2,9500
33958,32,0,3000
33957,41,0,12500
33956,76,0,5400
33955,62,0,5883
33954,32,0,2800
33953,58,0,5400
33952,61,0,6249
33951,41,0,9217
33950,60,0,8249
33949,61,0,7000
33948,47,0,11016
33947,45,3,6250
33946,52,0,5400
33945,68,1,1343
33944,32,1,4250
33943,59,2,4800
33942,60,0,5400
33941,66,1,5500
33940,28,1,4000
33939,42,1,3530
33938,32,1,4500
33937,48,0,2500
33936,55,1,5400
33935,65,2,6250
33934,46,3,1200
33933,74,0,5400
33932,71,0,5833
33931,51,0,5400
33930,41,0,5400
33929,51,2,2500
33928,46,1,7823
33927,46,0,5400
33926,78,0,8470
33925,63,1,3600
33924,62,0,4000
33922,68,0,4583
33921,34,0,5240
33920,76,0,500
33919,46,0,5400
33918,60,0,3000
33917,22,0,820
33916,78,0,2250
33915,66,0,2462
33914,59,1,5400
33913,57,0,5000
33912,63,0,5400
33911,47,1,5880
33910,54,2,6166
33909,25,0,2750
33908,44,1,5800
33907,56,1,6050
33906,37,3,14833
33905,43,6,2700
33904,23,0,600
33903,48,0,9509
33902,71,0,5400
33901,66,0,6090
33900,65,0,5400
33898,71,0,5400
33897,58,6,8582
33896,59,1,3088
33895,64,1,8912
33894,54,0,4000
33893,74,0,3085
33892,60,1,10324
33891,59,0,0
33890,39,2,3000
33889,66,0,5400
33888,63,1,13156
33887,35,0,3500
33886,53,1,5400
33885,55,1,5400
33884,71,0,2846
33883,36,2,3900
33882,36,1,5400
33881,62,0,5400
33880,49,0,2511
33879,56,3,6029
33878,37,0,5400
33877,40,0,2283
33876,47,0,3825
33875,44,3,4016
33874,39,2,8196
33872,59,1,3166
33871,77,0,4588
33870,61,0,7500
33869,49,1,8800
33868,65,1,9300
33867,63,0,4070
33866,67,0,6900
33865,46,2,3435
33864,56,2,6483
33863,58,0,2000
33862,34,4,5400
33861,38,0,6700
33860,61,0,6696
33859,64,1,7300
33858,45,1,7800
33857,50,0,2883
33856,80,1,5800
33855,57,5,3710
33854,44,2,5600
33853,50,0,7400
33852,55,1,5250
33851,45,0,2856
33850,56,0,5400
33849,58,2,33950
33848,74,0,2800
33847,47,0,5400
33846,67,0,5400
33845,51,0,19266
33844,40,3,1
33843,66,0,3414
33842,48,1,7505
33841,33,0,4000
33840,45,2,3500
33839,31,1,4300
33838,67,0,5400
33837,76,1,4001
33836,40,0,5400
33835,35,4,900
33834,49,1,2600
33833,24,0,400
33832,45,0,5866
33831,48,2,1
33830,38,1,5916
33829,56,0,5400
33828,49,0,10000
33827,51,0,4800
33826,63,0,6500
33825,49,0,5400
33824,41,0,6783
33823,50,0,5400
33822,55,1,11600
33821,61,0,9055
33820,65,0,5400
33819,68,1,5400
33818,48,0,5200
33817,42,0,3600
33816,36,2,17000
33815,70,0,5500
33814,51,0,1200
33813,27,0,500
33812,38,2,1100
33811,60,0,6335
33810,41,2,6000
33809,42,2,4161
33808,38,2,4200
33807,76,0,4533
33806,50,0,12817
33805,56,0,10833
33804,70,1,6200
33803,73,0,5400
33802,78,0,979
33801,31,0,2200
33800,38,0,5400
33799,52,1,3750
33798,59,1,4593
33797,60,0,6600
33795,58,0,6784
33794,43,1,14000
33793,67,0,3055
33792,80,0,19237
33791,52,0,1917
33790,51,0,5000
33789,69,1,5400
33788,27,0,2000
33787,37,3,22916
33786,42,0,2500
33785,77,0,4250
33784,31,2,5000
33783,61,1,11666
33782,61,1,18800
33781,37,3,3560
33780,41,0,10000
33779,41,0,7593
33778,44,2,10416
33777,49,0,1300
33776,62,0,0
33775,53,1,5400
33773,58,0,5400
33772,74,1,5400
33771,57,0,5400
33770,71,1,4700
33769,72,0,3533
33768,53,0,7204
33767,45,1,18400
33766,35,0,7000
33765,53,3,15750
33764,61,1,13278
33763,58,3,13464
33762,65,0,9583
33761,71,0,6500
33760,44,0,3200
33759,45,0,5400
33758,63,0,1119
33757,47,3,7058
33756,80,0,5000
33755,57,1,7529
33754,61,0,5400
33753,60,0,6302
33752,80,1,5400
33751,37,2,7400
33750,35,0,5400
33749,58,0,5000
33748,39,3,3200
33747,49,4,6150
33746,68,3,3022
33745,56,1,11178
33744,56,0,1300
33743,54,3,8510
33742,46,2,4157
33740,46,0,6916
33739,47,0,5400
33738,63,0,12083
33737,53,1,8685
33736,53,2,6485
33735,77,0,10416
33734,48,0,9350
33733,57,0,5400
33732,63,0,5400
33731,30,0,3358
33730,64,0,5000
33729,73,0,7414
33728,56,0,6541
33727,71,1,10000
33726,44,2,4833
33725,56,0,5400
33724,53,0,5400
33723,77,0,5400
33722,42,0,0
33721,53,0,5400
33720,64,0,3000
33719,54,3,6893
33718,31,0,2420
33717,72,0,5000
33716,47,2,3300
33715,47,2,4372
33714,49,1,3089
33713,64,0,4700
33712,45,1,6800
33711,39,0,10000
33709,56,0,9250
33708,73,2,0
33707,77,0,2039
33706,50,0,7250
33705,60,1,6500
33704,39,0,6333
33703,59,0,15000
33702,29,1,2505
33701,41,3,6000
33700,42,0,7941
33699,45,2,11160
33698,64,0,5400
33697,60,0,8677
33696,41,0,5400
33695,47,2,6875
33694,39,1,5000
33693,62,0,3199
33692,62,0,12000
33691,65,1,5400
33690,34,0,3355
33689,53,1,11041
33688,60,0,3500
33687,33,2,11200
33686,41,2,7250
33685,33,0,5000
33684,27,0,3000
33683,47,2,11527
33682,57,1,5400
33681,32,1,4025
33679,66,2,8834
33678,46,4,6886
33677,43,1,6700
33676,54,0,1000
33675,31,0,8333
33674,40,2,1667
33673,55,0,972
33672,54,0,6000
33671,69,0,5400
33670,46,0,5965
33669,62,0,6700
33668,62,0,11500
33667,34,2,3558
33666,38,0,10416
33665,64,0,6000
33664,57,1,8500
33663,38,0,5400
33662,63,1,5100
33661,34,0,1800
33660,35,1,7703
33659,38,0,4000
33658,63,2,3083
33657,61,1,5400
33656,43,2,6500
33655,45,0,88000
33654,80,0,5400
33653,63,0,8004
33652,43,0,7500
33651,25,0,764
33650,51,0,5400
33649,46,0,1800
33648,65,1,5400
33647,50,0,5416
33646,49,1,3660
33645,61,1,8750
33644,73,0,5400
33643,67,0,5400
33642,63,1,10000
33641,67,1,8770
33640,73,0,5400
33639,34,0,12420
33638,39,3,3500
33637,38,2,4555
33636,50,0,5966
33635,70,0,5500
33634,28,0,1600
33633,63,0,7500
33632,39,0,4050
33631,56,0,5400
33630,66,0,2474
33629,56,2,4000
33628,59,0,5872
33627,36,1,12000
33626,61,3,9900
33625,48,2,5031
33624,36,0,5400
33623,52,0,5400
33622,52,0,5400
33620,40,2,6008
33619,57,0,2762
33618,50,1,11416
33617,72,1,12135
33616,45,0,16000
33615,56,1,5000
33614,50,1,3895
33613,53,0,3666
33612,53,2,8662
33611,79,0,5400
33610,29,1,5400
33609,41,2,5440
33608,73,0,5400
33607,58,0,5400
33606,61,2,11500
33605,30,2,4200
33604,52,3,6717
33603,75,0,2500
33602,58,3,3713
33601,52,1,14450
33600,53,0,3804
33599,66,0,4600
33598,38,0,7211
33597,58,0,5400
33596,66,0,5000
33595,76,0,5400
33594,29,0,2430
33593,42,3,4726
33592,70,0,5400
33591,25,0,1200
33590,63,0,3500
33589,29,1,5400
33588,59,0,5400
33587,53,0,2300
33586,30,2,6750
33585,69,0,15000
33584,56,1,4400
33582,55,0,8000
33581,31,0,5400
33580,47,3,9416
33579,45,1,4400
33578,69,0,2500
33577,66,2,2890
33576,64,0,4250
33575,74,0,5400
33574,50,3,9958
33573,75,0,10500
33572,56,0,5400
33571,41,2,3700
33570,68,1,10000
33569,30,0,4043
33568,29,2,2924
33567,32,0,5050
33566,51,3,12707
33565,57,1,5400
33564,35,1,6300
33563,72,0,1714
33562,47,1,1500
33561,25,0,6000
33560,31,0,5400
33559,76,1,3235
33558,72,0,3750
33556,64,0,5400
33555,44,0,7378
33554,58,0,9166
33553,74,0,4537
33552,54,1,8962
33551,46,0,2300
33550,55,0,5400
33549,48,0,5400
33548,46,2,9200
33547,55,3,12466
33546,61,1,10333
33545,45,2,8334
33544,53,4,7000
33543,50,2,3100
33542,66,1,5400
33541,56,1,3953
33540,62,0,4000
33539,59,0,0
33538,57,0,8467
33537,40,2,5935
33536,33,1,5400
33535,62,0,6200
33534,48,2,7700
33533,58,1,5400
33532,56,0,1
33531,60,0,1974
33530,44,3,5400
33529,65,0,10333
33528,65,1,5400
33526,76,0,5400
33525,58,0,7500
33524,30,0,5400
33523,63,0,1200
33522,57,1,10166
33521,46,1,10250
33520,59,0,3452
33519,41,2,0
33518,59,0,5400
33517,61,2,3973
33516,66,1,3750
33515,77,0,1500
33514,65,0,3734
33513,41,1,5200
33511,46,0,2333
33510,70,1,5400
33509,52,0,14046
33508,72,0,4500
33507,55,1,5500
33506,55,0,9833
33505,28,0,2240
33504,65,1,16250
33503,48,2,1666
33502,45,0,5257
33501,53,2,11666
33500,62,0,5400
33499,27,0,5400
33498,65,0,2001
33497,26,0,5400
33495,68,0,12344
33494,55,1,1800
33493,32,1,5267
33492,65,0,5400
33491,54,0,8170
33489,64,0,5400
33488,32,0,8334
33487,61,1,15800
33486,26,0,2500
33485,61,0,4499
33484,63,0,2500
33483,58,0,4600
33482,23,0,898
33481,75,0,1700
33480,40,2,4300
33479,48,3,6000
33478,70,1,7916
33477,47,1,4420
33476,39,2,5400
33475,51,1,10166
33474,21,1,5400
33473,31,0,1158
33472,54,0,4083
33470,34,1,4690
33469,43,1,3300
33468,49,3,6576
33467,67,0,9335
33466,32,0,5400
33464,29,0,5563
33463,42,1,5400
33462,51,3,9167
33461,56,0,14000
33460,51,0,3000
33459,26,0,1200
33458,43,3,7666
33457,56,1,14367
33456,69,1,3750
33455,40,0,5400
33454,51,5,5400
33453,57,0,3666
33452,48,1,11200
33451,65,1,17050
33450,66,0,6800
33447,72,0,2300
33446,42,3,6666
33445,45,0,11050
33443,68,0,1671
33442,69,1,2770
33441,46,5,22066
33440,40,3,10000
33439,36,0,3376
33438,75,0,5400
33437,66,0,9373
33436,56,2,5400
33435,54,0,4820
33434,64,0,4500
33433,60,2,5400
33432,53,3,4750
33431,31,0,4360
33430,52,4,2903
33429,62,0,9600
33428,74,0,5183
33427,56,0,5400
33426,52,1,4916
33425,44,1,3758
33424,52,2,3800
33423,40,2,4114
33422,34,0,5400
33421,47,1,2400
33420,67,0,15900
33419,41,2,4583
33418,66,2,18300
33417,53,2,12083
33416,64,0,8600
33415,54,0,2300
33414,58,1,3900
33412,60,1,10861
33411,77,2,14200
33410,48,3,4800
33409,65,1,5400
33408,60,0,5400
33407,27,0,1300
33406,64,0,6000
33405,68,0,5870
33404,72,0,7821
33403,75,0,5400
33402,50,0,5400
33401,80,0,5400
33400,59,0,39999
33399,49,3,8700
33397,72,0,5076
33396,53,2,5400
33395,47,2,5400
33394,53,3,11687
33393,57,1,5400
33392,64,0,11683
33391,79,1,8000
33390,55,0,2000
33389,26,0,4500
33388,33,1,6000
33387,61,0,10962
33386,63,1,6100
33385,62,1,4500
33384,46,0,2900
33383,61,0,3800
33382,52,0,1200
33381,45,3,4750
33380,41,3,10750
33378,51,0,610
33377,66,0,3834
33376,76,0,3750
33375,61,0,2624
33374,38,0,4610
33373,29,1,4583
33372,41,0,3550
33371,31,3,4115
33370,66,0,3166
33369,45,2,8300
33368,64,1,6278
33367,62,3,5400
33366,66,0,5700
33365,23,0,0
33364,69,0,4425
33363,52,0,6966
33362,64,0,4750
33361,52,2,0
33360,53,0,1
33359,61,0,9086
33358,74,0,4379
33357,52,0,2500
33356,44,0,5400
33355,33,0,3534
33354,30,3,4750
33353,31,4,4355
33352,46,2,6000
33351,47,0,5200
33350,77,1,5400
33349,70,0,5287
33348,60,1,7045
33347,37,1,5500
33346,31,2,4988
33345,47,0,11608
33344,37,1,5400
33343,49,2,4800
33342,43,0,2155
33341,66,0,5400
33340,60,0,5400
33339,29,4,700
33338,30,0,1546
33337,54,1,6520
33336,30,2,6500
33335,48,0,8583
33334,75,0,5983
33333,42,2,6183
33332,50,0,5225
33331,43,2,5924
33330,58,0,5400
33329,47,3,13248
33328,52,0,5400
33327,50,0,2046
33326,71,0,4200
33325,42,0,1600
33324,43,0,9500
33323,42,0,5400
33322,32,1,3732
33321,43,4,8016
33320,48,1,10201
33319,52,2,5400
33318,49,2,3540
33317,35,2,7021
33316,50,0,4001
33315,46,2,10400
33314,79,0,3995
33313,37,1,4666
33312,37,0,4920
33311,65,0,1900
33310,67,1,9000
33309,45,0,5400
33307,40,0,7500
33306,52,0,6500
33305,35,2,12833
33304,49,0,9500
33303,63,0,14666
33302,41,2,10330
33301,62,1,6499
33300,58,0,10000
33299,64,0,10700
33298,50,0,1200
33297,35,0,3740
33296,72,0,3955
33295,70,0,3278
33294,56,0,5400
33293,46,1,9583
33292,44,0,6000
33291,25,0,2211
33290,55,2,6050
33289,46,2,6805
33288,52,2,10660
33287,68,0,5400
33286,58,2,4000
33285,68,0,5400
33284,58,2,7800
33283,60,0,5400
33282,65,0,3092
33281,54,2,8256
33280,54,3,8509
33279,47,0,5130
33278,35,0,5400
33277,42,1,16000
33276,43,0,4583
33275,37,3,7506
